user,text,hashtags,created_at
mindflayer098,"@British_Airways I am ready to fly with @British_Airways  ,but i need  VISA before fly",[],2021-10-29 10:34:36+00:00
nontexan,@British_Airways just where is Scaramento? - sounds like I am heading to a James Bond destination! https://t.co/2aYfxbLdeh,[],2021-10-29 10:31:01+00:00
wanjirukarra,@British_Airways I’m trying to manage my booking -_- https://t.co/3ddEzCnUHG,[],2021-10-29 10:29:06+00:00
leighbellingha1,@British_Airways I was flying from Inverness to Heathrow at 16.05 and then from Heathrow to jfk at 19.45. But my flight from Inverness has been changed to 11.35 so we have a really long time to wait between flights. Tried to change it but the cost is to much,[],2021-10-29 10:27:58+00:00
terwarren,@British_Airways been trying to contact someone to assist for over 3 days regarding a flight that leaves in 11 hours time but no response - what does it take to speak/chat to person feels like very poor service,[],2021-10-29 10:25:51+00:00
Cooperbear,@British_Airways Fat lot of use if they are if unavailable on almost all flights,[],2021-10-29 10:24:09+00:00
Paula_ODonnell,@British_Airways I was trying to merging two accounts as one was made in error &amp; not connected to my @AmexUK. Said You can’t for 28days due to Planned improvement but never gave customers prior knowledge. I don’t find this an acceptable length of time to wait for service.,[],2021-10-29 10:23:23+00:00
RolandoHutchin4,@British_Airways After racing at Valencia in the European Triathlon Championships for Great Britain. BA HAVE LOST MY RACE BIKE. Back in UK over a month and nothing. THANKS TO BRITISH AIRWAYS. I HAVE NO BIKE TO REPRESENT GREQT BRITAIN AT MY NEXT RACE. https://t.co/MJxXGaINdT,[],2021-10-29 10:22:47+00:00
ftejani,@British_Airways This would be helpful if it was possible to change a booking online or if you could actually get through to anyone to help you - there is only an option to cancel online and no option to change dates,[],2021-10-29 10:17:22+00:00
blevinsmail,"@British_Airways I’m travelling to the USA on 8th Nov (1st day they’re open) can you confirm what documents other than ESTA’s I need for entry I.e. vaccination certificates, or travel locator form?? Thanks",[],2021-10-29 10:17:12+00:00
ftejani,"@British_Airways how can someone reasonably get customer service from you? The chat bot will not let me speak to an agent, I’ve had no response to my Twitter DM in almost 18 hrs and have been on hold to your customer service hotline for 90 minutes with no assistance!",[],2021-10-29 10:15:31+00:00
condebranco,@British_Airways can you please start to fly to #Lisbon from @LondonCityAir?   thank you ✈️,"[{'text': 'Lisbon', 'indices': [48, 55]}]",2021-10-29 10:14:04+00:00
Senthil61324810,@British_Airways Super ❤️❤️❤️,[],2021-10-29 10:13:39+00:00
Alice19642398,@British_Airways I have sent you a private message and only getting a response to go to website and call when I cannot get through. There needs to be another way the BA offer. Im an executive club member and I have never had such difficulty in contacting an airline,[],2021-10-29 10:10:59+00:00
meeravenky,"@British_Airways On 27-Sept, I booked a seat using my Avois and extra £11 which did not get successful on your site. I therefore had to pay full amount £45 to book my seat. I have not received refund of my 7000 Avios and £11. Kindly help refund. Thanks",[],2021-10-29 10:08:45+00:00
flippingecknana,@British_Airways Still waiting!,[],2021-10-29 10:07:26+00:00
broad_cody,@British_Airways   What is your flights regarding Morocco? When are you cancelling flights? And to what date,[],2021-10-29 10:05:27+00:00
Lazybaba2,@British_Airways No I didn’t. Someone else has replied to this thread saying they have the same issue. You should be able to tell from your CRM what emails are going out.,[],2021-10-29 10:05:06+00:00
ChloePrior94,@British_Airways I sent a DM a couple of days ago but I not received a response yet. I've tried speaking to you on the web chat but I never actually get connected. My first flight of the journey has disappeared from the booking and we've not been made aware if this is going to be altered.,[],2021-10-29 09:58:48+00:00
harikanduri,"@British_Airways I am travelling with my daughter 11 months old and my wife. I have a query on RTPCR for infants, there is no information if the infants needs to have tested for COVID-19, i called the Air suvidha hyderabad and was informed the air lines decides the rules.",[],2021-10-29 09:55:56+00:00
RonnieCollins,"@British_Airways customer service is an absolute shambles! Been trying to contact them through various routes since Monday. Live Chat, their Twitter Account, even tried calling them to be hung up on! My wife and I are flying in FOUR weeks, CAN SOMEONE ANSWER PLEASE?!!!!😡😡😡😡",[],2021-10-29 09:54:36+00:00
littletreelearn,@British_Airways you've changed my flight with a now 9 HOUR connection. How do I manage that with an autistic son! Also will miss my train afterwards too!!!,[],2021-10-29 09:49:32+00:00
IfeS_XP,@British_Airways I need to return something to someone that got muddled up at your security checkpoint please.,[],2021-10-29 09:46:42+00:00
AmberPa85495347,"@British_Airways I cannot check in!!! The Verifly app you require us to use, will not accept my test/recovery proof. Haven’t been able to get through on the phone all of yesterday, and no reply here. Stressed is an understatement. Going to end up with a rubbish seat!!",[],2021-10-29 09:46:20+00:00
Corenti44452952,"@British_Airways Hi, I made a booking 2 days ago and never got any confirmation email. I cannot log into your website as it just loads forever after I enter my details. I called and my call was ended because the line was 'busier than usual'. Need help now",[],2021-10-29 09:43:53+00:00
Tizzmimi,"@British_Airways Thanks @BA. Not only did you cancel the second leg of my return flight on the 4th January, the rebooked flight will arrive at my destination before my first flight even arrives in Heathrow. And when I try to rebook my flights, the website says 'something went wrong'. Bravo! 🙄",[],2021-10-29 09:42:24+00:00
ClimentJulia,"@British_Airways I need assistance unlocking an eVoucher, but I cannot get hold of anybody to assist me.",[],2021-10-29 09:41:24+00:00
BeccaIsAGinge,"@British_Airways hi, just checking a booking we made and wanted to know would the balance showing have had the voucher applied?",[],2021-10-29 09:41:13+00:00
gattvol,"@British_Airways I have tried calling twice, I was on hold for an hour then got cut off. Trying to deal with seeing my elderly ill parents and cannot resolve m issue online. HELPPPP PLEASE!!!",[],2021-10-29 09:39:52+00:00
JonathanBaxte14,@British_Airways Hi my son can't change his return flight from Boston to London on line at the end of December and there are flights available the next day,[],2021-10-29 09:39:40+00:00
BarbickBeamer,"@British_Airways I need to change my wife's name on a booking. I've been trying to contact you to do it for weeks and you are ignoring me. Aweful service, covid is not an excuse any more. Sort it out.",[],2021-10-29 09:39:23+00:00
SteffPreyer,@British_Airways please explain how anyone is meant to change their booking when: A) You can't to do it online as it tells you to call the call centre B) The call centre won't take your calls C) The chatbot is useless and directs you to irrelevant links D) You don't reply to DMs,[],2021-10-29 09:37:07+00:00
SsteeleStuart,@British_Airways This doesn’t really answer the question 👎 and when you call the exec number you’re too busy to answer. It’s a waste of time being gold with BA.,[],2021-10-29 09:36:37+00:00
RajivModi,"@British_Airways Ben… I have sent several DMs, emails, calls. Can you please explain to me how an airline as established like @British_Airways cannot take a simple customer service request?!",[],2021-10-29 09:34:54+00:00
RajivModi,"@British_Airways another day and not a single response. Your customer services department can’t take calls unless they are new bookings, you have asked to DM you, but no response. @teamgb @hestonblumentha you are aligning yourself to @British_Airways …😱",[],2021-10-29 09:31:58+00:00
SarahParkes7,@British_Airways I have booked a flight and hotel with you. Am I able to change the hotel?,[],2021-10-29 09:27:39+00:00
shanermann,"@British_Airways please could you confirm the arrival airport for flight BA2861 on 31.10.  App is telling us it has been rerouted to LGW, but the website says LHR. Rather annoying as we need to complete the passenger locator form and confirm transfers.",[],2021-10-29 09:25:06+00:00
cliffirvine,@British_Airways Both FTV emails to me…..I’ve followed BA’s own instructions. I cannot get through to you on the phone. I have emailed the Holidays Duty Office with the four issues I have and nothing is being actioned. https://t.co/BdAYp4IS32,[],2021-10-29 09:24:01+00:00
Uniquepikachu24,@British_Airways really need help I’ve been trying and trying no one ever gets back to me,[],2021-10-29 09:19:37+00:00
Dallasmcintosh,@British_Airways great to hear your managers are getting dressed up for Halloween 🎃 https://t.co/xHi6bCwBnm,[],2021-10-29 09:19:29+00:00
atomic440,@British_Airways You've emailed me a week before I'm due to fly to tell me my hotel is closed. And now I can't get through to customer services to discuss it. Can someone contact me ASAP?!,[],2021-10-29 09:12:56+00:00
mr_mdel,@British_Airways how can I get advice about a hotel with BA holidays. Seems impossible to find a route for advice? A DM was not responded to ☹️,[],2021-10-29 09:10:46+00:00
ruddoug09,"@British_Airways despite being stood at our gate watching people get on the flight, we were told we were “too late” for the flight.  Fuming!  8 hours we have to sit in Heathrow and also told no lounge access.  At least in lockdown BA couldn’t screw my day up 🤬",[],2021-10-29 09:07:29+00:00
